Problem,ProblemCorrectness,ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,ParticipantID,Language,Country,ReadingDisorder,CurrentDev,CurrentUGrad,CurrentGrad,EnglishSkill,JavaSkill,ProgrammingSkill,YearsJava,YearsProgramming,ReadTime,AnswerTime,Readability,MCQCorrectness,ConfidenceLevel,LogicalCorrectness,LogicalCorrectnessExplanation
r2p4s1,1,R_3O5yvTIExq7LFE5,Default Response Set,Anonymous,nan,nan,186.154.39.149,0,42701.34416,42701.36321,1,1022399818,Spanish,Colombia,2,2,1,2,4,4,3,3,5,72277.0,172030.0,Easy to read,Incorrect,Somewhat confident,0,bad use of the while loop and incremental variable
r1p1s3,0,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,8517.0,12062.0,Neutral,Incorrect,Neutral,0,nan
r2p1s2,1,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,34145.0,24241.0,Easy to read,Correct,Not at all confident,1,nan
r1p2s2,1,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,45793.0,16239.0,Neutral,Incorrect,Somewhat confident,1,nan
r2p2s4,0,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,5316.0,4909.0,Difficult to read,Correct,Not at all confident,0,nan
r1p3s4,0,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,3330.0,6188.0,Difficult to read,Incorrect,Neutral,0,nan
r2p3s3,0,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,5924.0,9761.0,Difficult to read,Incorrect,Neutral,0,nan
r1p4s1,1,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,2606.0,27920.0,Easy to read,Incorrect,Not at all confident,1,nan
r2p4s1,1,R_6zZt7DIR7mVwGjP,Default Response Set,Anonymous,nan,nan,189.7.21.132,0,42715.31564,42715.32208,0,Pedro,Spanish,Brazil,2,2,2,1,4,4,2,1,7,2782.0,14025.0,Very easy to read,Correct,Neutral,1,nan
r1p1s3,0,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,43132.0,107081.0,Very easy to read,Incorrect,Very confident,1,It is not evaluated when the numbers are the same.
r2p1s2,1,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,77916.0,92716.0,Very easy to read,Incorrect,Somewhat confident,1,nan
r1p2s2,1,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,70299.0,39049.0,Very easy to read,Correct,Very confident,1,nan
r2p2s4,0,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,139844.0,52343.0,Easy to read,Correct,Very confident,0,nan
r1p3s4,0,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,48242.0,30674.0,Very easy to read,Incorrect,Very confident,0,nan
r2p3s3,0,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,56248.0,151907.0,Very easy to read,Correct,Neutral,1,The counter is not increased when the condition is not met.
r1p4s1,1,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,25943.0,42110.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_pi6OkejOxk93nIl,Default Response Set,Anonymous,nan,nan,181.51.144.219,0,42733.49343,42733.517380000005,1,B187,Spanish,Colombia,2,2,2,1,4,4,4,4,8,57523.0,143098.0,Very easy to read,Correct,Somewhat confident,1,nan
r1p1s3,0,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,50059.0,60989.0,Very easy to read,Correct,Somewhat confident,0,nan
r2p1s2,1,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,172420.0,47843.0,Easy to read,Incorrect,Somewhat confident,1,nan
r1p2s2,1,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,116221.0,55454.0,Easy to read,Correct,Very confident,1,nan
r2p2s4,0,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,253130.0,170452.0,Easy to read,Correct,Somewhat confident,1,The code accepts more than 4 digits in a password that may work as a better password although if it is longer it does not accept that any of the characters is reused making it more complicated to accept longer passwords.
r1p3s4,0,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,85568.0,34936.0,Very easy to read,Incorrect,Somewhat confident,0,nan
r2p3s3,0,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,87471.0,78687.0,Easy to read,Incorrect,Very confident,0,nan
r1p4s1,1,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,41443.0,58105.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_SHjDMUaqRjpIoAF,Default Response Set,Anonymous,nan,nan,1.86144E+11,0,42746.37443,42746.40225,1,1026268613,Spanish,Colombia,2,2,1,2,3,4,3,2,6,105018.0,45396.0,Very easy to read,Correct,Somewhat confident,1,nan
r1p1s3,0,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,30423.0,72499.0,Easy to read,Incorrect,Neutral,0,nan
r2p1s2,1,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,92601.0,33394.0,Neutral,Correct,Not very confident,1,nan
r1p2s2,1,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,49668.0,26286.0,Easy to read,Correct,Somewhat confident,1,nan
r2p2s4,0,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,80173.0,41900.0,Neutral,Correct,Neutral,0,nan
r1p3s4,0,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,57839.0,85147.0,Neutral,Correct,Neutral,0,nan
r2p3s3,0,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,53339.0,59253.0,Easy to read,Incorrect,Not very confident,1,You can stay in an infinite loop
r1p4s1,1,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,29112.0,30224.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_10vmn8WniNasa9Y,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54297,42774.55854,1, B355,Spanish,Colombia,2,2,1,2,2,3,2,2,5,44814.0,31789.0,Neutral,Correct,Neutral,1,nan
r1p1s3,0,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,28329.0,30034.0,Very easy to read,Incorrect,Very confident,0,nan
r2p1s2,1,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,57157.0,199766.0,Neutral,Incorrect,Somewhat confident,1,nan
r1p2s2,1,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,66424.0,88563.0,Easy to read,Incorrect,Somewhat confident,0,Since it can run with the highest scores and return the wrong grade.
r2p2s4,0,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,67999.0,229357.0,Neutral,Correct,Somewhat confident,0,nan
r1p3s4,0,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,45022.0,25180.0,Easy to read,Incorrect,Somewhat confident,0,nan
r2p3s3,0,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,25774.0,83924.0,Easy to read,Incorrect,Very confident,1,Since it never ends if it encounters a 0
r1p4s1,1,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,17162.0,22876.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_3dQc7nAOW60nfM4,Default Response Set,Anonymous,nan,nan,173.89.160.236,0,42786.784210000005,42786.801530000004,1,B376,English,USA,2,2,1,2,5,2,3,1,6,120634.0,49507.0,Neutral,Correct,Not very confident,1,nan
r1p1s3,0,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,48558.0,25195.0,Very easy to read,Incorrect,Very confident,0,nan
r2p1s2,1,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,65637.0,42915.0,Very easy to read,Correct,Very confident,1,nan
r1p2s2,1,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,63873.0,15829.0,Very easy to read,Correct,Very confident,1,nan
r2p2s4,0,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,115738.0,84229.0,Very difficult to read,Correct,Neutral,1,I can't remember but I don't think it ever compared newpass to oldpass which was a requirement. Maybe it did lol
r1p3s4,0,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,56922.0,30285.0,Very easy to read,Correct,Very confident,1,Used a > when it should have used a >=
r2p3s3,0,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,48464.0,45696.0,Very easy to read,Incorrect,Very confident,1,the index is only incremented if the current number is positive
r1p4s1,1,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,31083.0,14992.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_d0vUjwyXQgEM47f,Default Response Set,Anonymous,nan,nan,74.141.21.143,0,42787.8197,42787.838939999994,1,B368,English,USA,2,2,1,2,5,1,3,1,5,113764.0,60385.0,Difficult to read,Correct,Somewhat confident,1,nan
r1p1s3,0,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,53258.0,218234.0,Very easy to read,Correct,Somewhat confident,1,The programmer should have a separate check to see if all the integers are the same value otherwise all of the if statements they have will be false and the code will return 0
r2p1s2,1,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,167715.0,165743.0,Very easy to read,Correct,Somewhat confident,1,nan
r1p2s2,1,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,110692.0,28142.0,Very easy to read,Correct,Very confident,1,nan
r2p2s4,0,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,238557.0,189727.0,Easy to read,Correct,Somewhat confident,1,It does not ensure that the user can only type 4 character long passwords it just makes sure the the new password typed has no duplicate letters and that it isn't the same as the old password
r1p3s4,0,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,131370.0,29181.0,Easy to read,Correct,Very confident,0,nan
r2p3s3,0,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,145957.0,210038.0,Very easy to read,Incorrect,Very confident,1,The only problem I saw was that the while loop would get stuck infinitely if the passed array contained a zero because the counter would not increment in that case and be stuck.
r1p4s1,1,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,38403.0,56009.0,Very easy to read,Correct,Very confident,1,nan
r2p4s1,1,R_qEglspvpJTUrcDD,Default Response Set,Anonymous,nan,nan,98.103.59.84,0,42788.72313,42788.76756,1,B252,English,USA,2,2,1,2,4,4,3,3,5,126045.0,130122.0,Easy to read,Correct,Somewhat confident,1,nan
r1p1s3,0,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,30289.0,79878.0,Easy to read,Correct,Very confident,1,When the three numbers are equal the code always return 0
r2p1s1,1,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,166420.0,88852.0,Easy to read,Incorrect,Very confident,1,nan
r1p2s4,0,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,39786.0,162126.0,Easy to read,Correct,Very confident,1,Doesn't works with grades { 70 80 }
r2p2s4,0,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,238281.0,293138.0,Neutral,Correct,Somewhat confident,1,Because the new password could have four differents characters with duplicate and the code doesn't accept
r1p3s1,1,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,55856.0,14972.0,Very easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,95402.0,42486.0,Neutral,Correct,Very confident,1,nan
r1p4s2,1,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,50812.0,41669.0,Neutral,Correct,Somewhat confident,1,nan
r2p4s3,0,R_2QRiXydBI2mppmX,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42668.55557,42668.58447,1,B26,Spanish,Colombia,2,2,1,2,2,3,3,1,5,29605.0,157034.0,Neutral,Correct,Very confident,1,Because doesn't works properly with strings that contains characters not equal to the parameter "letter"
r1p1s3,0,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,135277.0,77446.0,Neutral,Correct,Somewhat confident,1,It won't work if the three input numbers are the same.
r2p1s1,1,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,553667.0,229793.0,Neutral,Correct,Neutral,1,nan
r1p2s4,0,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,100553.0,73367.0,Easy to read,Correct,Very confident,1,The method does not work properly when the input mark is 80 70 60.
r2p2s4,0,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,181226.0,194618.0,Easy to read,Incorrect,Somewhat confident,0,nan
r1p3s1,1,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,73468.0,19532.0,Very easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,120423.0,93321.0,Difficult to read,Correct,Very confident,0,What if the sum of integers exceeds the limit of the integer primitive class.
r1p4s2,1,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,123627.0,39009.0,Difficult to read,Correct,Somewhat confident,1,nan
r2p4s3,0,R_ZKP1bFi5TtGSfex,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.55527,42668.592939999995,1,B35,Spanish,Colombia,2,1,1,2,5,5,4,3,6,90079.0,106287.0,Neutral,Correct,Very confident,1,If the string does not contain the character one is looking for it will get into a infinite loop.
r1p1s3,0,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,168249.0,100346.0,Easy to read,Correct,Very confident,0,nan
r2p1s1,1,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,195092.0,50763.0,Easy to read,Correct,Very confident,1,nan
r1p2s4,0,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,111185.0,175503.0,Easy to read,Correct,Somewhat confident,0,nan
r2p2s4,0,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,307298.0,103993.0,Neutral,Incorrect,Neutral,0,nan
r1p3s1,1,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,145922.0,264935.0,Easy to read,Correct,Neutral,0,for most intervals the sentences are misspelled
r2p3s2,1,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,202314.0,74766.0,Easy to read,Incorrect,Somewhat confident,1,nan
r1p4s2,1,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,0.0,79277.0,Easy to read,Incorrect,Very confident,1,nan
r2p4s3,0,R_2RamEgiFVYuuqdG,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42683.5497,42683.58888,1,B85,Spanish,Colombia,2,2,1,2,3,3,2,2,5,216055.0,58702.0,Easy to read,Correct,Very confident,0,nan
r1p1s3,0,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,48206.0,51598.0,Easy to read,Correct,Not very confident,1,It does not work when at least two of the numbers are equal
r2p1s1,1,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,158574.0,157306.0,Easy to read,Incorrect,Neutral,0,ends when you ask if you want to try again and the user does not enter the letter "y"
r1p2s4,0,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,290525.0,32407.0,Neutral,Incorrect,Neutral,0,nan
r2p2s4,0,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,180661.0,196023.0,Easy to read,Correct,Neutral,1,It can produce runtime error by having a cycle that can be infinite
r1p3s1,1,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,108783.0,14216.0,Easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,67076.0,196128.0,Easy to read,Correct,Neutral,1,nan
r1p4s2,1,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,122504.0,13804.0,Difficult to read,Incorrect,Not very confident,0,nan
r2p4s3,0,R_ZvHtKP3goXwEkeZ,Default Response Set,Anonymous,nan,nan,181.49.60.50,0,42716.2537,42716.28102,1,B142,Spanish,Colombia,2,1,2,1,2,4,4,4,9,79434.0,62050.0,Very easy to read,Incorrect,Not very confident,1,It does not work when the phrase is empty
